916,-0.12393,0.22585,0.12282,1
563,-0.75707,0.17931,-0.31562,0
178,-0.12251,0.66093,0.46663,0
317,0.43060,0.26265,0.46159,0
865,0.29024,0.31103,-0.80446,0
196,0.08153,0.20493,0.76253,0
78,-0.19489,0.90921,0.19298,0
640,1.40830,0.30360,-0.14617,1
528,-0.43174,0.22010,0.72295,0
37,-0.55578,0.28629,0.57152,0
939,0.47925,-0.23997,-0.16196,1
412,-0.46913,0.42558,-0.18615,0
917,0.97345,-0.16764,0.28064,1
875,0.07119,0.71421,0.55239,0
478,1.21320,0.28764,0.29278,1
98,0.29748,0.49194,-0.53485,0
594,-0.19008,0.84239,-0.38639,0
940,0.58340,-0.25246,-0.19289,1
964,0.78428,0.19989,0.51135,0
51,0.09949,0.52496,0.14991,0
130,0.00467,0.62374,-0.09219,0
94,0.53674,0.34103,0.00532,0
110,0.63542,0.41945,0.29721,0
856,1.36690,0.48617,0.14443,1
827,0.69245,0.15487,-0.42318,0
389,-0.32026,0.52757,0.71107,0
607,-0.81773,0.10715,-0.04306,0
160,0.07594,0.22128,-0.19963,1
909,-0.54928,0.03102,0.23762,0
936,0.26870,0.46264,-0.08246,0
893,-0.27383,0.27805,0.42050,0
391,0.91564,-0.10601,-0.05427,1
297,0.20521,0.85779,-0.19484,0
582,0.32810,0.05249,-0.63495,0
153,1.00460,-0.18121,-0.25203,1
225,1.41020,0.30711,0.24256,1
511,0.35364,0.36736,0.11722,0
424,0.01616,0.27655,0.57666,0
474,-0.12362,0.15021,0.00234,1
284,0.72887,0.20777,-0.04261,0
947,-0.74385,0.16923,-0.30108,0
674,0.97609,-0.16959,0.04887,1
164,0.09298,-0.15675,0.23835,1
872,0.44329,-0.17033,0.03827,1
65,-0.71955,0.33284,-0.06613,0
482,1.36590,0.23673,0.10132,1
649,0.93198,-0.15673,0.18307,1
520,0.33590,0.51741,0.68767,0
85,0.19067,0.05004,-0.06970,1
591,-0.04920,0.64510,-0.21312,0
191,-0.16710,0.59920,-0.00656,0
163,0.15394,0.02261,0.28003,1
460,1.34170,0.16469,-0.06243,1
154,-0.41649,0.28987,0.16653,0
484,-0.45023,0.81658,-0.28970,0
792,0.67003,0.15388,-0.12692,0
283,-0.81672,0.41677,-0.19485,0
393,0.66765,-0.30692,-0.19121,1
451,0.34342,0.24427,0.74486,0
30,-0.22534,0.38470,0.54421,0
480,0.46144,0.36243,-0.41872,0
693,-0.75218,0.28063,0.51799,0
937,0.65886,0.49556,0.44410,0
166,-0.28121,0.20226,-0.43355,0
337,1.23460,0.12436,-0.05296,1
36,1.34910,0.20345,-0.24287,1
534,0.27750,0.04114,0.90974,0
570,1.32550,0.49034,0.09757,1
657,-0.60627,0.39858,0.49570,0
492,-0.50359,0.80189,-0.16907,0
523,1.14570,0.45182,0.03454,1
643,0.28986,-0.12312,0.17147,1
50,1.22750,0.49750,-0.27560,1
24,0.43000,0.36521,-0.70898,0
600,0.55263,0.57025,-0.30868,0
957,0.68027,0.11077,0.61774,0
704,0.05962,0.43550,-0.63513,0
